t,u1,u2,u3,u4,q1,q2,q3,q4,x,y,p,dq1,dq2,dq3,dq4,dx,dy,dp,contact_mode
0,,,,,0.354654,-0.347893,-0.354654,0.347893,0.1,-0.535,0.0,0,0,0,0,0,0,0,12.0
0.023005159857582454,4.72017568441145,1.87162964777333,-4.71126912318344,-2.04429721452244,0.353222671385259,-0.344668786006924,-0.352806360486966,0.344176594110712,0.0999376049739804,-0.535157595597059,-0.000203128019580754,-0.123479627154193,0.278562045582686,0.1600255507669,-0.321634295452615,-0.0054120824093534,-0.0135602865403239,-0.0177398586812843,12.0
0.05101740454149717,4.7199401014525,1.24967368133179,-4.66381556160109,-2.64241672159776,0.347809619697623,-0.335171876923186,-0.345690262359733,0.327131761401486,0.0990900893602127,-0.535744062970681,-0.000910454700115078,-0.254982908739054,0.389750980857588,0.351237222322091,-0.895293578111691,-0.0548843759716109,-0.0277031436696446,-0.0354968795551696,12.0
0.081961893915445,4.6819853178045,1.63775963451885,-4.66380657561892,-2.20158528854663,0.338251509364109,-0.320918127883084,-0.332523738664317,0.293156177639314,0.0971106492864785,-0.536735888902508,-0.00192740368829863,-0.344428559367344,0.513116624623637,0.504834775533588,-1.29154866016873,-0.0724628774312712,-0.0352938824841479,-0.0381708600600173,12.0
0.11226546445298963,4.62582180230612,1.91494569436937,-4.63478311958756,-1.93974526275664,0.326795331887234,-0.302675141410078,-0.31510805224785,0.249947375190723,0.0950551740129856,-0.537865606396514,-0.00304379003862633,-0.389436077862707,0.667196001978936,0.644417438126755,-1.53693393235089,-0.0625238352243556,-0.037951866979406,-0.0446423238025697,12.0
0.14125803973336726,4.55765779147072,2.10177971190504,-4.58578031966761,-1.81215905029416,0.314780725821402,-0.280137576995507,-0.294542895553397,0.202897435284623,0.0936373672937495,-0.538983112665517,-0.0043200329410454,-0.419660058220975,0.862729677646768,0.765073940532823,-1.67246124438693,-0.0347704986204505,-0.0378105695103929,-0.0500168174597825,12.0
0.16935736517632635,4.48350911625836,2.19677405273868,-4.52031313663375,-1.78421744808755,0.302531467597147,-0.252341104635673,-0.271331815883604,0.154665683922353,0.0931614938066475,-0.540031657922009,-0.00591726951931052,-0.4403368514205,1.09354298525057,0.866219400040259,-1.7130931841255,0.00105092551429357,-0.035614415833089,-0.0647230167001935,12.0
0.1971353768409671,4.40710069175936,2.29059856746584,-4.44445446801553,-1.76203752620218,0.290353310059533,-0.21741576533655,-0.245534423400157,0.107865231465188,0.0937491824186909,-0.540983135055243,-0.00871287133668933,-0.44362135543278,1.40912820546882,0.94991591195681,-1.59503812837774,0.0406590003053787,-0.0319562834085349,-0.125561172900275,12.0
0.22571413155151784,4.35423088191429,2.02615919926839,-4.36418912191396,-1.9558684589619,0.277862012750451,-0.174787332681572,-0.217798402252455,0.0636043854541291,0.0951354797302379,-0.541796717227789,-0.0130667367771704,-0.445142930478159,1.55849426266199,0.944630140241343,-1.44893620613902,0.0553098300841273,-0.024444054986417,-0.160350813747366,12.0
0.25447195471927486,4.19340409624287,1.87960260670929,-4.18483213947027,-1.99363587924349,0.265377039398249,-0.128934686211549,-0.190820290716687,0.0238962405306577,0.096721700670465,-0.542378846054829,-0.0183981600589674,-0.440584535124832,1.61043499162268,0.884716734482178,-1.26836318273382,0.0537294757777348,-0.0158671565050821,-0.187551115188228,12.0
0.2822271291850829,3.7762405529547,1.67146392144539,-3.75590719991996,-1.87700928438476,0.253401057047929,-0.0846335962940223,-0.167186587422091,-0.0092953348470164,0.098059320724601,-0.542708301214984,-0.0239129596807928,-0.430326605385335,1.55418116432371,0.784713813605984,-1.09481083266262,0.0417187235606884,-0.00795833615240911,-0.192070597197185,12.0
0.308819223899713,3.15299118014278,1.41634142109357,-3.12829636410137,-1.62604607494303,0.242307859173697,-0.0449475605434757,-0.147796048839455,-0.0361798415572988,0.0989736928957416,-0.542834579347385,-0.02896321953564,-0.398944464605063,1.39799515330583,0.656803464703793,-0.911472636972348,0.0266906764197866,-0.00181237886453239,-0.179166189696025,12.0
0.33516227428487294,2.50392803119997,1.16627151212121,-2.4799722837289,-1.34153929736864,0.232397103733059,-0.0109264292713909,-0.132498505160011,-0.0573813220457407,0.0994911378926121,-0.542827325123387,-0.0333502765632136,-0.337841440957112,1.15114042805949,0.501514322727452,-0.69030340710817,0.0127741437425904,0.0019594021052456,-0.153919615223171,12.0
0.361808834213518,1.96417269105116,0.980300920290755,-1.94356448454548,-1.11632211923831,0.224278699394647,0.0163431793805763,-0.121145683799232,-0.0728779519225323,0.0996902036296586,-0.542751461019516,-0.0370615836930852,-0.251570553283238,0.865982417458819,0.355374617053375,-0.468664555742117,0.00267068449781076,0.0033443950564048,-0.129917605193706,12.0
0.38838046121587955,1.48617508056997,0.789371644765567,-1.46935758809419,-0.902798380605955,0.219012049873328,0.0349090641302388,-0.113829673621818,-0.0820004435695045,0.0996728565867664,-0.542669775654892,-0.0400958048970907,-0.126037794067935,0.510348206803681,0.204092430896259,-0.216607618844226,-0.00334253104767363,0.00247724400606898,-0.10612007312056,12.0
0.41461261662911414,1.13073358122135,0.650677128620014,-1.11560436593165,-0.74375465333219,0.217523621987621,0.0435889673571962,-0.110381699832766,-0.0841897208075733,0.0995391574731541,-0.542632116623981,-0.0426579709641683,0.0232541118560073,0.141392944320308,0.0654301023995666,0.0487836882738749,-0.00640844477522718,0.000255645824743529,-0.0942674297123545,12.0
0.44024940555872477,0.877872104245491,0.522471342151825,-0.863308800653231,-0.616431485792598,0.220494721045946,0.0418002380120567,-0.110442941257193,-0.0792850254163833,0.0993557058296738,-0.542660474728888,-0.0450299249376972,0.20963256897191,-0.280369130374766,-0.0672533903855422,0.330206213236012,-0.0077360636555501,-0.00237483595454908,-0.0917317745666394,12.0
0.46599715929261787,0.665614073547578,0.416340705613599,-0.647196785405607,-0.502897644556971,0.228521860453034,0.0291552839401757,-0.113772368559464,-0.0669088368822245,0.0991216168895125,-0.542746103172026,-0.0476065046703837,0.4045834352657,-0.690235219949277,-0.192669450826934,0.624647449255908,-0.0105713004061421,-0.00393221736753367,-0.104723547330259,12.0
0.49164648585334536,0.501490919046594,0.319721007024088,-0.477646993476797,-0.408296314919209,0.241468314413882,0.00646570859062202,-0.120156590660376,-0.0470917354990203,0.098780748775348,-0.542842639887883,-0.0506920023063842,0.588850073013405,-1.05713384956645,-0.3071578493675,0.910819970317202,-0.0162259514768387,-0.00307840499111537,-0.130320797807826,12.0
0.5169398111724355,0.361285968993251,0.213836078052014,-0.331953122761395,-0.315793905505944,0.258671960170992,-0.0246380082161023,-0.12931561538258,-0.0203836988141382,0.0982638716856752,-0.542877314899296,-0.0544620750399938,0.754649034063906,-1.37345978623284,-0.414542982594497,1.18657224603115,-0.0246957814209101,0.00091705285465604,-0.164225124918902,12.0
0.5418349532332482,0.245344488252745,0.110515740128742,-0.212550935584016,-0.218390747238489,0.279362309354073,-0.0623485806151758,-0.14112334357416,0.0129316478303415,0.0975267646701761,-0.542768959117017,-0.0590202483499865,0.8971108402367,-1.62606706979967,-0.520618586121183,1.46677894337695,-0.0341471905688784,0.00833970947330952,-0.204219063896875,12.0
0.566313107440046,0.148986240460694,0.0124825831493706,-0.117522021780983,-0.112673486460584,0.302871242232796,-0.104975940248255,-0.155445280579284,0.0526628794086976,0.0965972991061027,-0.54243633505079,-0.0643898658984763,1.01870032140957,-1.82803552166205,-0.626544541184916,1.74628562325296,-0.0411149659161973,0.01927322928224,-0.2408769168376,12.0
0.5903295124286675,0.0999764583175735,-0.0853344063840619,-0.0714602127875868,-0.0180685857589377,0.328758142654262,-0.151579788990885,-0.172078934767804,0.0982239422527703,0.0955576294990547,-0.541800609050821,-0.0703916542265184,1.1304185927885,-2.02217620421524,-0.733411861587893,2.00851760649696,-0.0448083677394492,0.0339149411482749,-0.264715184839082,12.0
0.613806363488932,0.130917109649042,-0.508781062649216,-0.0701849778387547,-0.248225758233971,0.356974296016158,-0.204062667931674,-0.190108181017523,0.145493922145773,0.0941724746564594,-0.5407864263813,-0.0765615301164568,1.2396816456096,-2.38898044169465,-0.801214274982103,2.00224508041269,-0.0733267106568109,0.0522925643254579,-0.255371343204453,12.0
0.6363026332489088,-1.56574095143235,-0.0635879595252251,1.5004260350848,1.74801223498995,0.384642041079465,-0.255154491197697,-0.211621222478597,0.199975843903442,0.0932431352356222,-0.539376757173024,-0.0818811300002715,1.24819942007793,-2.16178425768112,-1.04165949176052,2.74182904831886,-0.00773663909142066,0.0729495815365814,-0.237514208827814,12.0
0.6583076241424926,-0.125949014417604,0.0612775237605721,-0.0616945918214121,0.191461278448103,0.414570319894884,-0.311723962598094,-0.230141544771465,0.245957800593553,0.0943938649266063,-0.538263546219042,-0.0825419800015104,1.43455240851838,-2.95437876257176,-0.663305318154347,1.42808700010902,0.110512825406347,0.0245409345738325,0.200116395998771,2.0
0.6850707906386595,-1.68827735790125,-0.204351202422474,1.57764372984606,1.3826480629532,0.451955341721059,-0.398959816310653,-0.243989822212275,0.273847247762959,0.0986543828367135,-0.53812665515469,-0.07389468391482,1.36043743749797,-3.57824533029366,-0.361663368943402,0.631733753181941,0.207346198170881,-0.0160889788299086,0.446857277442513,2.0
0.7157871544162523,-2.50268999571599,-0.301691687792299,2.42064580540197,1.98251871893412,0.488700128205898,-0.514333668295981,-0.25082948391886,0.284056543275754,0.106386991356727,-0.539145073741358,-0.0576043686560058,1.05394850012214,-3.98464022973233,-0.0655603059835156,0.0147739681343687,0.296012550346243,-0.0506351360195272,0.604281058118562,2.0
0.746689567953016,-2.92872643415395,-0.296302353065253,2.86184985090745,2.34297067567618,0.514361310868836,-0.637849994735136,-0.249185399175588,0.278787391651982,0.116709571589669,-0.541026599057898,-0.0377193907346085,0.630845696820274,-4.08383288698591,0.179548967573192,-0.355015485791873,0.371732441185772,-0.0702022591565217,0.674091253391261,2.0
0.7772311335500799,-3.08114966381113,-0.228167510705623,3.02200260624498,2.49410078169724,0.526175781793952,-0.758759465845547,-0.240569956355863,0.264752201525458,0.129074307155862,-0.543289942990958,-0.0168711242263483,0.155604695210048,-3.91710089087784,0.373510198304241,-0.545499213609578,0.436977628142605,-0.0762738610062011,0.691292382709506,2.0
0.8070214504885882,-3.03292225475497,-0.126722548075805,2.97910861115782,2.49029676907428,0.523728172443927,-0.868964045518849,-0.226927842118318,0.247152877974014,0.142928722358455,-0.545523189446115,0.00341088750499143,-0.324274439161184,-3.5592475442205,0.512553917732611,-0.605665635764799,0.491391407840476,-0.071624859896763,0.681799058012005,2.0
0.835987478240102,-2.82768269080354,-0.0117224072132335,2.77870685806552,2.36876549580367,0.50810906893742,-0.964160443400193,-0.210146793523663,0.229350286936422,0.157822444010954,-0.547453382974972,0.022591093617557,-0.775333575106515,-3.07729532296727,0.602364167175992,-0.588198831321814,0.534553374117046,-0.0596875006710538,0.664001783448012,2.0
0.8643889780178967,-2.58096813645871,0.089603797168329,2.54084110367152,2.21534263146082,0.480853984291923,-1.04311604272735,-0.191454610470361,0.213243223741785,0.173472189748344,-0.548928573902711,0.0404945312974677,-1.18096239282959,-2.52923845686459,0.659622135176271,-0.509821048596007,0.564517651783881,-0.0425192416272093,0.626980770457464,2.0
0.8925061515867662,-2.22995667589951,0.184187107502001,2.19811253063566,1.98619180390175,0.44361509839289,-1.1056095099867,-0.171258894649934,0.199344546108362,0.189644992181591,-0.549877535572373,0.0568868719072512,-1.51794545842941,-1.94575591972254,0.715529904684192,-0.44424395115502,0.582507301138925,-0.0236214920773027,0.57606545818362,2.0
0.9204208536962742,-1.84726526022036,0.265008328451692,1.82688985854969,1.76870444355572,0.39843875533202,-1.15140406338121,-0.149906959713656,0.187934437708423,0.206013219293539,-0.550261897132312,0.0714148269881112,-1.78116823134115,-1.34830731417379,0.746754793073553,-0.340731262640091,0.586541224946655,-0.0029801464378194,0.508041590912849,2.0
0.948241038908137,-1.44374038238337,0.331704886020421,1.43652830713803,1.55899198798408,0.347186766661737,-1.18050558614113,-0.128195692021267,0.180246831490292,0.222235036588872,-0.55005788473394,0.0837188539941896,-1.9758571710558,-0.740760778969663,0.743521935748959,-0.184284559773064,0.575781294809399,0.0180861678681255,0.424408919738512,2.0
0.9760858698348082,-1.01505474298773,0.380923914852445,1.01740955252769,1.32488964067437,0.291373875448419,-1.19306551014157,-0.106748468901523,0.176629433130656,0.238005302151341,-0.549298337025067,0.0937246097681771,-2.11195532125969,-0.144735898495415,0.726795429346478,-0.0545021296175582,0.553059056760509,0.0364762467176924,0.344583426175442,2.0
1.0038867535473868,-0.580734893063538,0.42097115094016,0.592300850635181,1.10600702659508,0.232660767202765,-1.18931815474359,-0.0860408539162441,0.176326965041316,0.252964709158743,-0.548074808889355,0.101583974164479,-2.19467661531647,0.442073053700693,0.694107065086014,0.0486385394793929,0.519314154957745,0.0511802143907321,0.272118279962184,2.0
1.0316235043441024,-0.135130255211079,0.454984860682388,0.154842656720328,0.89918306905699,0.172535939260114,-1.16961333852816,-0.0666212512731991,0.178681605067421,0.266818660657491,-0.546501554280603,0.107578967377469,-2.22459146192053,1.01481511517953,0.640029748975805,0.132910510372942,0.475998769109372,0.0616002345705212,0.210914006424559,2.0
1.0593215940960294,0.312794538618931,0.484387999207668,-0.286962864806171,0.699401014727115,0.112373439686349,-1.13446739296151,-0.0490274396212792,0.183007207390283,0.279347039855663,-0.544707041564498,0.112113792986744,-2.20192133280881,1.56434261847639,0.56810201409993,0.187969208695046,0.425223062838215,0.0671048312772863,0.165324770848019,2.0
1.087017822669618,0.761185189286339,0.513359587099199,-0.731044571071644,0.506637078331499,0.053570921732119,-1.08455045410062,-0.0336734193623715,0.188406538264013,0.290387802360101,-0.542829697120546,0.115656450591126,-2.12316972001576,2.08422516266523,0.482824613887978,0.208499740655162,0.368901069703712,0.0674743723578535,0.136321547198805,2.0
1.1147679163393227,1.195928113732,0.542471809040618,-1.16350607342748,0.320393919562562,-0.0024781611165067,-1.02061197754027,-0.0208330349722731,0.193748374531306,0.299830698906626,-0.541011151717083,0.118723025480741,-1.99048145036312,2.56850042772273,0.389042405658969,0.182881257466231,0.308780498717339,0.0625891952588488,0.126996086082609,2.0
1.1426116239938109,1.5780951168428,0.564374883880298,-1.54440666169527,0.153589061149003,-0.0544922210101735,-0.94373362158026,-0.0106855135046492,0.19765940245515,0.307587185457939,-0.539395040191831,0.121871383493964,-1.8140948764115,2.99773866373621,0.28987304033427,0.106565675133381,0.245728283246703,0.0525958147335289,0.137588429653972,2.0
1.170521988154272,1.90911739341159,0.588406041413837,-1.87305059055786,0.0047545194036756,-0.101225291586818,-0.854944063971668,-0.00321395299447373,0.19877757160368,0.31355777315667,-0.538120375619886,0.125442924535243,-1.59736799575285,3.4087763537256,0.198037234094043,-0.0133610634360146,0.179693129646631,0.0380757207278335,0.1529262199231,2.0
1.198616399153606,2.20542740435421,0.603247791898191,-2.16957767589072,-0.140506984676657,-0.141483295580229,-0.75503639638694,0.00189453219415297,0.195842354441857,0.317695597092984,-0.537296928956542,0.129556195650866,-1.32521303539924,3.74661174250063,0.119678422320718,-0.176115722315296,0.112639917701997,0.0202226823436431,0.170749983523972,2.0
1.2270761449232093,2.48820429588256,0.619550191966754,-2.45544742473628,-0.295353240151542,-0.173546493722313,-0.645468794989306,0.00511417818222723,0.187491826650672,0.31999012591137,-0.537002588327077,0.134298069899752,-0.979207332935795,3.9958608501123,0.0602838668045725,-0.382003279002289,0.0465019944403231,0.000599885230936553,0.190137091047675,2.0
1.2561612770687214,2.74967851062406,0.636372611843376,-2.72595504688308,-0.469244093302444,-0.195331403648913,-0.527664745568086,0.0067801474563376,0.171936564039361,0.320465541810176,-0.537280638134958,0.140149670310002,-0.565009209451481,4.14867505640461,0.00488871983753719,-0.644816438783644,-0.0158673194775924,-0.0189811054791818,0.23710657257651,2.0
1.2860429076809137,2.77239871481611,0.606898114325727,-2.7560557637402,-0.566850454771491,-0.205089368200011,-0.403826337284893,0.00686466444000265,0.147399571187467,0.319118673939619,-0.538126071405188,0.14790653494597,-0.128512769142314,4.18753917437189,-0.0542663316345572,-0.934534871946175,-0.0763330982115962,-0.0362060051856854,0.303903250085234,2.0
1.31602965996964,2.41598987635361,0.498498615846529,-2.40825528545033,-0.560041753086074,-0.20325160516284,-0.280788434455718,0.00534796096633072,0.112719453512752,0.315996726993368,-0.53943826343427,0.158224723421203,0.216291878032389,4.06818219954502,-0.109628207504568,-1.29334515255131,-0.134030260311205,-0.0492986966703703,0.403884221083368,2.0
1.3397801504447764,0.260076942379858,-0.688322640237535,-0.282624718566602,0.520511082573363,-0.19359975002821,-0.268090564449588,0.0208580581561886,0.112220325034144,0.314312796339653,-0.539775330189157,0.140695470201047,0.461568557363934,0.469671270499168,0.533586288416175,0.303015777378826,-0.0774075076587608,-0.0104389864988955,-0.774993226867319,12.0
1.3653211043647928,0.205300284098692,-0.785783579066607,-0.268238748546264,0.393008128196385,-0.180168157122922,-0.259799980095866,0.0328923201906555,0.12350393208737,0.312533339174427,-0.539931734624491,0.121270034506404,0.593033965032666,0.16804005380814,0.410969802002611,0.570690586025827,-0.0613402713849907,-0.00167237149777259,-0.742859443124413,12.0
1.3912351095572602,0.152821408283358,-0.713752689082476,-0.200632909565521,0.40756924091091,-0.163892477867001,-0.25807089390018,0.042320029275803,0.140452210234846,0.311046844374902,-0.539893713657782,0.102455023834361,0.661767646106533,-0.0381825848523585,0.320031875292562,0.723462202342795,-0.0528282227148627,0.00462363460797008,-0.705471960500579,12.0
1.417689925217595,0.114407248761844,-0.638114693068831,-0.142221831248203,0.448101104225256,-0.146302362241473,-0.260102921052949,0.0498030000992318,0.160981564275268,0.309610112235727,-0.539721060765446,0.0840690391019351,0.666573896310375,-0.114871257895963,0.252505146142127,0.81073827691583,-0.0551311709503037,0.00831730274442519,-0.682153971030274,12.0
1.4444362444732652,0.0944436454677501,-0.597659430151928,-0.108996484482672,0.493166670140974,-0.128951235045722,-0.263165393127079,0.0557205995668841,0.183507467696878,0.308012807584383,-0.539467937917476,0.0660417919971195,0.630745766066147,-0.111715429300733,0.199676248326074,0.854157194149053,-0.0635340888365928,0.0103938998067749,-0.665310712474637,12.0
1.471356552378543,0.0874084773701263,-0.578799348484251,-0.092653860384379,0.542601091392322,-0.112738251997886,-0.26564722428552,0.0603197179809021,0.207077326627877,0.306135726246531,-0.539166829024673,0.0483245776828553,0.575044170409866,-0.0694576769284451,0.153422909240169,0.877388199419222,-0.075055709666966,0.0117025366406234,-0.651901052616872,12.0
1.4984060070937524,0.0855854441395548,-0.568809592898105,-0.0838612118500066,0.591796558147827,-0.0981095537734454,-0.266721796989411,0.063750811025761,0.231178289565829,0.303919055853967,-0.538834235320466,0.0308807369395254,0.509025943432526,-0.00638650742401486,0.112507256348353,0.886156674426229,-0.0879136717747345,0.0125867480549168,-0.639961740571809,12.0
1.5255601184638965,0.0851769165218294,-0.564655995981429,-0.0789537711523352,0.635090023734417,-0.0853139979931512,-0.265928643871888,0.0661841753910849,0.25532390110202,0.30135115164204,-0.538481359535091,0.0137303972314499,0.436634500491639,0.0685634917137677,0.0788177500142828,0.875949027987622,-0.100261468335367,0.0130937298730043,-0.626045104789777,12.0
1.5527902789967187,0.086789622750728,-0.564742195284425,-0.0778041821216157,0.673254442234889,-0.0744811279200311,-0.263051465133175,0.0678079334685893,0.279006730387173,0.298464785866165,-0.538117191979423,-0.00303431067036418,0.362844503129548,0.146141231810855,0.0518045693482333,0.849804586462748,-0.110770515883255,0.0133603019874838,-0.608513265827738,12.0
1.5800687023158382,0.0919789718779565,-0.565574791927225,-0.0805429289868094,0.711639135839247,-0.0655790691167828,-0.258154764662667,0.0687481428186697,0.301939896535667,0.295315265424366,-0.537743968070382,-0.0193145011750255,0.294435536700251,0.215268532788604,0.027832592150613,0.820131047869416,-0.119183613322114,0.0137456863079175,-0.588664450235908,12.0
1.6073853461808134,0.0973650520148187,-0.564756278816871,-0.0838786675686953,0.747488193010106,-0.0584459663638535,-0.251503513598602,0.0690812890345036,0.324041964570559,0.291963373256013,-0.537357901224524,-0.035040247130595,0.233249233254362,0.272886373926792,0.006712032270324,0.788509147348942,-0.125271154491831,0.0142985843810387,-0.566541445480511,12.0
1.6347425393264137,0.10156159545634,-0.560803192787886,-0.0864240913968925,0.779023830595051,-0.0529048259862106,-0.243368602495285,0.0689029050991515,0.3452179234123,0.288474368796641,-0.536956668369766,-0.0501452939766032,0.178083104953617,0.321736257132513,-0.0101284638258292,0.751765830015959,-0.128855689415467,0.0148464352078879,-0.541828455131167,12.0
1.662144210016601,0.105782867489178,-0.552699573940721,-0.0888844125353666,0.808740542982468,-0.0488041901032402,-0.233948460684224,0.0683310127591048,0.365337669932476,0.284913019267925,-0.536541673679067,-0.0645705156573861,0.128272588399113,0.364374469105041,-0.0224195349112849,0.710388591097003,-0.130151863351822,0.0152889775162595,-0.515364247469843,12.0
1.6895887948219064,0.108613190455789,-0.545469501020719,-0.0913303472011483,0.829125063900192,-0.0460010454872247,-0.223434275221833,0.0675077093875192,0.38420546007696,0.281354045126102,-0.536118491416908,-0.0782332185085237,0.0838482559017874,0.398897376082413,-0.0288906866247917,0.659673192210859,-0.128298786163635,0.0154261680581556,-0.484772292611186,12.0
1.7170747460000129,0.113801654244162,-0.533494672050457,-0.0955127980605822,0.850552788265592,-0.0443429264455566,-0.212049088880584,0.0665670678400853,0.401634209092391,0.277875338286498,-0.535694885352861,-0.0910401137880453,0.0454253713754532,0.425098319178656,-0.0312170623260118,0.604663248817738,-0.123947343076878,0.015301685000902,-0.451744204091632,12.0
1.744597679096529,0.120691705010732,-0.517541161831845,-0.100976903912224,0.872042143620179,-0.0436710329414787,-0.200011720665638,0.0656074717757568,0.417537954598413,0.274539074033674,-0.535277966077553,-0.102934511999317,0.0127174364170238,0.443782364102865,-0.0304328905243643,0.547918372816914,-0.117638206573126,0.014922617240254,-0.417337642279283,12.0
1.7721517850168376,0.128340018368034,-0.498390940465659,-0.106856147344988,0.893290766953846,-0.0438398169879057,-0.187505181447592,0.0647081310832592,0.431881525501239,0.271393502485975,-0.534874951742449,-0.113887712749909,-0.0150741202215242,0.456932597199422,-0.0269831449932892,0.490675120312922,-0.109866112590153,0.0142776954903473,-0.38253596208119,12.0
1.799723045018904,0.135983648406188,-0.478013138128817,-0.112542726541023,0.915236333584919,-0.044718395908965,-0.174701129842322,0.0639206964173003,0.44467145018351,0.268475169733956,-0.534492392085369,-0.123883326650247,-0.0383124199198657,0.463738270617815,-0.0224570575629994,0.434931229631265,-0.101050764974641,0.0134342715544172,-0.347424918806648,12.0
1.8274801238045,0.131643492393827,-0.484176026144913,-0.119156520607779,0.850514524493652,-0.0461033299942734,-0.162104556995307,0.0634806723109482,0.455321472344669,0.265929936157247,-0.534158397234327,-0.132628139270994,-0.0504200837899261,0.433752851069463,-0.00216134009590515,0.331174339672301,-0.0816271630928951,0.0105834686178619,-0.287474951388692,12.0
1.8550488194515298,0.154298435973673,-0.439421711656236,-0.129029227103765,0.938495119367735,-0.0477868756748006,-0.150222352725361,0.0634394168676239,0.463671354980504,0.263830653195375,-0.533887981629149,-0.139967037523332,-0.0619492936205674,0.419133831804436,0.00550874110556691,0.2731001899741,-0.0700541115701412,0.00901322839572652,-0.249141934514723,12.0
1.8827050981094218,0.150961478358554,-0.433317412999138,-0.129818755589548,0.917010789452809,-0.0496867979512431,-0.139025878959092,0.0636959741859224,0.470165972188454,0.262110472399213,-0.533673637455047,-0.14611256726809,-0.0658481244079391,0.380901312012289,0.0188695415960432,0.195312646557135,-0.0538012657206695,0.0064605313838916,-0.199226791158451,12.0
1.9103558981031479,0.144963204917422,-0.432061955837138,-0.125899685733876,0.919242358773139,-0.0515079858013185,-0.129446725540232,0.0642830325988039,0.474450343988031,0.260877610041825,-0.533534017272041,-0.150745052538594,-0.0575398777434882,0.303014914113031,0.0284641522744619,0.113309508997178,-0.0349470429763532,0.00360122639782615,-0.139104277078317,12.0
1.9378606089924209,0.120388215779046,-0.452649461329884,-0.101468557196752,0.962746955671252,-0.0527393815849035,-0.123143085907821,0.0648932946379706,0.476690494065804,0.260177039391361,-0.533462733355084,-0.153558189233172,-0.0265597896453516,0.149201874423023,0.0191307919253917,0.0482975803118577,-0.0157383666683841,0.00153201352163108,-0.0674701611331366,12.0
1.9652085205866958,0.107653309150787,-0.448542622535118,-0.0840403106916606,1.00730841481423,-0.0531254843178454,-0.121076446197113,0.0651414090898911,0.477356714585154,0.259960745520328,-0.533441565950394,-0.154472525575773,0,0,0,0,0,0,0,12.0
